INC-2024-0608,2024-06-30 00:00:00,2024-06-30 00:00:00,P4,Security,SRV-W-097,DevOps-Pipeline,Human Error,Reconfigured load balancer session persistence,30,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0135,No
INC-2024-0609,2024-11-06 00:00:00,2024-11-06 00:00:00,P4,Application Software,SRV-C-034,Microservice-039,Third Party Outage,Cleared storage log partition to free up space,60,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0215,No
INC-2024-0610,2024-12-20 00:00:00,2024-12-20 00:00:00,P4,Compute,SRV-E-126,Microservice-053,Capacity Saturation,Restarted JVM application server process,0,Internal operations affected,Database Admin,Yes,Yes,Level 0,CR-2024-0230,No
INC-2024-0611,2024-06-23 00:00:00,2024-06-23 00:00:00,P3,Security,SRV-E-125,Microservice-054,Human Error,Replaced faulty fiber patch cable,180,Internal operations affected,Application Support,Yes,No,Level 1,CR-2024-0147,No
INC-2024-0612,2024-09-30 00:00:00,2024-09-30 00:00:00,P4,Application Software,SRV-C-096,Microservice-097,Hardware Fault,Reconfigured load balancer session persistence,0,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0194,No
INC-2024-0613,2024-02-02 00:00:00,2024-02-02 00:00:00,P4,Storage,SRV-E-001,TravelBooking,Human Error,Updated IPS threat signatures and blocked attacking IP,30,Internal operations affected,Database Admin,Yes,Yes,Level 0,CR-2024-0163,No
INC-2024-0614,2024-11-30 00:00:00,2024-11-30 00:00:00,P3,Security,SRV-W-017,Microservice-045,Human Error,Reconfigured load balancer session persistence,45,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 1,CR-2024-0248,No
INC-2024-0615,2024-03-02 00:00:00,2024-03-02 00:00:00,P4,Application Software,SRV-W-020,DocumentMgmt,Human Error,Replaced faulty fiber patch cable,180,Internal operations affected,Application Support,Yes,No,Level 0,CR-2024-0275,No
INC-2024-0616,2024-05-28 00:00:00,2024-05-28 00:00:00,P3,Storage,SRV-E-080,Microservice-068,Software Bug,Updated IPS threat signatures and blocked attacking IP,0,Internal operations affected,Application Support,Yes,Yes,Level 1,CR-2024-0165,No
INC-2024-0617,2024-07-02 00:00:00,2024-07-02 00:00:00,P1,Application Software,SRV-E-080,Microservice-095,Software Bug,Rebooted host operating system,0,Enterprise wide outage,Application Support,Yes,Yes,Level 2,CR-2024-0105,Yes
INC-2024-0618,2024-01-19 00:00:00,2024-01-19 00:00:00,P4,Database,SRV-C-041,Microservice-054,Hardware Fault,Cleared storage log partition to free up space,15,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0272,No
INC-2024-0619,2024-09-18 00:00:00,2024-09-18 00:00:00,P4,Network,SRV-W-043,Microservice-096,Hardware Fault,Cleared storage log partition to free up space,15,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,CR-2024-0118,No
INC-2024-0620,2024-06-30 00:00:00,2024-06-30 00:00:00,P3,Compute,SRV-E-116,Microservice-038,Software Bug,Updated local SSL/TLS certificate chain,15,Internal operations affected,Network Ops,Yes,Yes,Level 1,CR-2024-0203,No
INC-2024-0621,2024-02-06 00:00:00,2024-02-06 00:00:00,P2,Compute,SRV-W-104,Microservice-071,Software Bug,Updated local SSL/TLS certificate chain,60,Single service degradation,Cloud Ops,Yes,Yes,Level 2,CR-2024-0133,No
INC-2024-0622,2024-07-15 00:00:00,2024-07-15 00:00:00,P4,Storage,SRV-E-139,API-Gateway,Software Bug,Updated local SSL/TLS certificate chain,0,Internal operations affected,Cloud Ops,Yes,Yes,Level 0,CR-2024-0253,No
INC-2024-0623,2024-05-09 00:00:00,2024-05-09 00:00:00,P3,Application Software,SRV-E-002,Microservice-067,Third Party Outage,Failover to database replication node,45,Internal operations affected,Cloud Ops,Yes,Yes,Level 1,CR-2024-0202,No
INC-2024-0624,2024-10-10 00:00:00,2024-10-10 00:00:00,P4,Network,SRV-E-063,Microservice-082,Third Party Outage,Cleared storage log partition to free up space,30,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0228,No
INC-2024-0625,2024-04-04 00:00:00,2024-04-04 00:00:00,P4,Security,SRV-E-063,E-Commerce-Platform,Capacity Saturation,Cleared storage log partition to free up space,0,Internal operations affected,Cloud Ops,Yes,Yes,Level 0,CR-2024-0111,No
INC-2024-0626,2024-08-17 00:00:00,2024-08-17 00:00:00,P4,Compute,SRV-W-004,LegalDocs,Third Party Outage,Updated local SSL/TLS certificate chain,0,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0289,No
